7/16/2024,42:39.9,4537.45,5972.66,116.74,0.000059,0.0068,128.74,0,59.984,0.0069,0.9807,6.210438,1.396608,5971,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.683334,59.254438,58.799999,106.699997,69,0,0,11.4,0.027,0.029,0,0,8.334828,61.688103,0,614.395799,73.647483,7.001035,151.844711,0,0,0,0,106.800003,96.099998,90.400002,89.800003,89.5,89.5,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.19,0.86,29.339,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.099998,11.4,29.312,0.989665,0.984652,1.00509,0,0,32.203359,0,34413.43607
7/16/2024,42:42.9,4540.45,5975.66,116.74,0.000059,0.0068,128.74,0,59.984,0.0069,0.9802,4.680135,1.39815,5974,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.711112,59.265532,58.80204,106.699997,69,0,0,11.39,0.024,0.029,0,0,8.335302,61.645248,0,614.395799,73.647483,7.001364,151.844437,0,0,0,0,106.900002,96.099998,90.400002,89.800003,89.533333,89.533333,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.19,0.86,29.338,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.312,0.989453,0.984466,1.005066,0,0,32.196471,0,34406.07542
7/16/2024,42:45.9,4543.45,5978.66,116.72,0.000059,0.0068,128.74,0,59.983,0.0069,0.9809,4.671717,1.393849,5977,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.700001,59.274852,58.820408,106.699997,69,0,0,11.37,0.022,0.029,0,0,8.335186,61.670303,0,614.395799,73.647483,7.001726,151.844223,0,0,0,0,106.866669,96.066666,90.400002,89.800003,89.566666,89.5,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.19,0.86,29.338,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.099998,11.37,29.312,0.989592,0.984652,1.005017,0,0,32.200996,0,34410.91108
7/16/2024,42:48.9,4546.45,5981.66,116.79,0.000059,0.0068,128.74,0,59.986,0.0069,0.9813,5.473064,1.393356,5980,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.683334,59.283136,58.857143,106.699997,69,0,0,11.39,0.02,0.029,0,0,8.335579,61.634434,0,614.395799,73.647483,7.002216,151.843994,0,0,0,0,106.833336,96.033333,90.400002,89.800003,89.533333,89.5,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.338,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.312,0.989453,0.984466,1.005066,0,0,32.196471,0,34406.07542
7/16/2024,42:51.9,4549.45,5984.66,116.68,0.00006,0.0068,128.74,0,59.987,0.0069,0.979,7.741176,1.399469,5983,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.677779,59.29068,58.887756,106.699997,69,0,0,11.41,0.021,0.028,0,0,8.335488,61.658432,0,614.395799,73.647483,7.00213,151.843735,0,0,0,0,106.866669,96,90.400002,89.800003,89.5,89.5,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.19,0.85,29.339,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.41,29.312,0.989501,0.984466,1.005115,0,0,32.198046,0,34407.7584
7/16/2024,42:54.9,4552.45,5987.66,116.77,0.00006,0.0068,128.74,0,59.988,0.0069,0.9807,6.105882,1.396249,5986,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.666668,59.297633,58.900002,106.599998,69,0,0,11.38,0.021,0.029,0,0,8.335647,61.652607,0,614.395799,73.647483,7.001553,151.843506,0,0,0,0,106.800003,96,90.400002,89.800003,89.5,89.5,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.338,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.38,29.312,0.989429,0.984466,1.005041,0,0,32.195683,0,34405.23389
7/16/2024,42:57.9,4555.45,5990.66,116.74,0.00006,0.0068,128.74,0,59.991,0.0069,0.9799,4.739496,1.391297,5989,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.677779,59.304289,58.900002,106.599998,69,0,0,11.38,0.023,0.026,0,0,8.335494,61.682987,0,614.395799,73.647483,7.003034,151.843246,0,0,0,0,106.800003,96.033333,90.400002,89.800003,89.533333,89.5,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.19,0.86,29.339,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.38,29.312,0.989429,0.984466,1.005041,0,0,32.195683,0,34405.23389
7/16/2024,43:00.9,4558.45,5993.67,116.78,0.000059,0.0068,128.74,0,59.994,0.0069,0.982,3.185185,1.392362,5992,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.672223,59.310946,58.900002,106.566666,69,0,0,11.39,0.021,0.025,0,0,8.335312,61.718777,0,614.395799,73.647483,7.002428,151.842972,0,0,0,0,106.800003,96.033333,90.400002,89.800003,89.5,89.5,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.19,0.86,29.338,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.099998,11.39,29.312,0.98964,0.984652,1.005066,0,0,32.202571,0,34412.59446
7/16/2024,43:03.9,4561.45,5996.67,116.78,0.00006,0.0068,128.74,0,59.994,0.0069,0.98,6.4,1.397414,5995,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.733334,59.317603,58.900002,106.5,69,0,0,11.38,0.023,0.023,0,0,8.335294,61.736584,0,614.395799,73.647483,7.002714,151.842728,0,0,0,0,106.900002,96.099998,90.400002,89.800003,89.599998,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.38,29.312,0.989429,0.984466,1.005041,0,0,32.195683,0,34405.23389
7/16/2024,43:06.9,4564.45,5999.67,116.74,0.000059,0.0068,128.75,0,59.995,0.0069,0.9816,3.16835,1.396608,5998,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.68889,59.324852,58.900002,106.5,69,0,0,11.38,0.024,0.024,0,0,8.335488,61.724957,0,614.395799,73.647483,7.002608,151.842575,0,0,0,0,106.866669,96,90.400002,89.800003,89.533333,89.533333,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.099998,11.38,29.312,0.989616,0.984652,1.005041,0,0,32.201784,0,34411.75277
7/16/2024,43:09.9,4567.45,6002.67,116.81,0.00006,0.0068,128.75,0,59.999,0.007,0.9799,5.228188,1.392004,6001,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.694445,59.333284,58.900002,106.5,69,0,0,11.4,0.023,0.024,0,0,8.335478,61.73925,0,614.395799,73.647483,7.00326,151.842255,0,0,0,0,106.866669,96,90.400002,89.800003,89.533333,89.566666,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.337,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.4,29.312,0.989477,0.984466,1.00509,0,0,32.197258,0,34406.91687
7/16/2024,43:12.9,4570.45,6005.67,116.81,0.00006,0.0068,128.75,0,60,0.0069,0.981,6.080672,1.393117,6004,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.722223,59.343048,58.900002,106.5,69,0,0,11.39,0.023,0.023,0,0,8.335404,61.760811,0,614.395799,73.647483,7.002889,151.842056,0,0,0,0,106.900002,96.033333,90.433334,89.800003,89.566666,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.19,0.85,29.339,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.312,0.989453,0.984466,1.005066,0,0,32.196471,0,34406.07542
7/16/2024,43:15.9,4573.45,6008.67,116.83,0.00006,0.0068,128.75,0,60.002,0.007,0.98,5.57479,1.397672,6007,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.68889,59.354142,58.900002,106.5,69,0,0,11.4,0.024,0.024,0,0,8.335071,61.81459,0,614.395799,73.647483,7.003271,151.841812,0,0,0,0,106.866669,96,90.400002,89.800003,89.533333,89.533333,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.338,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.4,29.312,0.989477,0.984466,1.00509,0,0,32.197258,0,34406.91687
7/16/2024,43:18.9,4576.45,6011.67,116.8,0.000059,0.0068,128.75,0,60.002,0.0069,0.9805,5.56734,1.395034,6010,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.677779,59.366125,58.900002,106.5,69,0,0,11.41,0.024,0.025,0,0,8.334944,61.845261,0,614.395799,73.647483,7.003705,151.841553,0,0,0,0,106.833336,96,90.400002,89.800003,89.533333,89.5,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.19,0.86,29.338,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.41,29.312,0.989501,0.984466,1.005115,0,0,32.198046,0,34407.7584
7/16/2024,43:21.9,4579.45,6014.67,116.73,0.000059,0.0068,128.75,0,60.002,0.0069,0.9818,3.841484,1.39193,6013,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.68889,59.379143,58.900002,106.5,69,0,0,11.39,0.022,0.027,0,0,8.335183,61.825264,0,614.395799,73.647483,7.004081,151.841293,0,0,0,0,106.900002,96,90.400002,89.800003,89.5,89.533333,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.312,0.989453,0.984466,1.005066,0,0,32.196471,0,34406.07542
7/16/2024,43:24.9,4582.45,6017.67,116.79,0.000059,0.0068,128.75,0,60.002,0.0069,0.981,4.181818,1.395154,6016,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.711112,59.392456,58.900002,106.433334,69,0,0,11.4,0.022,0.026,0,0,8.335013,61.859699,0,614.395799,73.647483,7.004061,151.841095,0,0,0,0,106.900002,96,90.400002,89.800003,89.566666,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.338,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.4,29.312,0.989477,0.984466,1.00509,0,0,32.197258,0,34406.91687
7/16/2024,43:27.9,4585.45,6020.68,116.75,0.00006,0.0068,128.75,0,60,0.0069,0.9786,5.979832,1.39863,6019,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.700001,59.40577,58.908165,106.400002,69,0,0,11.4,0.021,0.029,0,0,8.33497,61.881824,0,614.395799,73.647483,7.004304,151.840836,0,0,0,0,106.900002,96,90.400002,89.800003,89.566666,89.533333,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.4,29.312,0.989477,0.984466,1.00509,0,0,32.197258,0,34406.91687
7/16/2024,43:30.9,4588.45,6023.68,116.81,0.000059,0.0068,128.75,0,60.001,0.0069,0.9822,2.961214,1.395771,6022,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.68889,59.419084,58.932654,106.400002,69,0,0,11.39,0.021,0.027,0,0,8.335057,61.881847,0,614.395799,73.647483,7.004593,151.840607,0,0,0,0,106.900002,96,90.400002,89.800003,89.5,89.533333,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.338,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.312,0.989453,0.984466,1.005066,0,0,32.196471,0,34406.07542
7/16/2024,43:33.9,4591.45,6026.68,116.76,0.000059,0.0068,128.75,0,60.001,0.0069,0.9817,4.671717,1.391572,6025,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.705556,59.433137,58.967347,106.400002,69,0,0,11.39,0.021,0.026,0,0,8.335301,61.861069,0,614.395799,73.647483,7.004857,151.840378,0,0,0,0,106.900002,96,90.400002,89.800003,89.566666,89.566666,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.34,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.099998,11.39,29.312,0.98964,0.984652,1.005066,0,0,32.202571,0,34412.59446
7/16/2024,43:36.9,4594.45,6029.68,116.83,0.00006,0.0068,128.75,0,60.003,0.007,0.9794,6.418487,1.396559,6028,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.677779,59.447338,58.991837,106.366669,69,0,0,11.39,0.022,0.026,0,0,8.335222,61.886494,0,614.395799,73.647483,7.004701,151.840134,0,0,0,0,106.866669,96,90.400002,89.800003,89.5,89.5,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.19,0.86,29.338,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.312,0.989453,0.984466,1.005066,0,0,32.196471,0,34406.07542
7/16/2024,43:39.9,4597.45,6032.68,116.84,0.00006,0.0068,128.75,0,60.008,0.007,0.9798,4.681208,1.396953,6031,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.705556,59.461095,59,106.300003,69,0,0,11.39,0.02,0.028,0.001,0,8.335023,61.92382,0,614.395799,73.647483,7.005457,151.839874,0,0,0,0,106.900002,96,90.400002,89.800003,89.533333,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.312,0.989453,0.984466,1.005066,0,0,32.196471,0,34406.07542
7/16/2024,43:42.9,4600.45,6035.68,116.83,0.000059,0.0068,128.75,0,60.009,0.0069,0.9819,3.929293,1.391252,6034,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.694445,59.474113,59,106.300003,69,0,0,11.39,0.021,0.029,0,0,8.334831,61.959667,0,614.395799,73.647483,7.005161,151.839691,0,0,0,0,106.866669,96,90.400002,89.800003,89.533333,89.566666,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.06,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.312,0.989453,0.984466,1.005066,0,0,32.196471,0,34406.07542
7/16/2024,43:45.9,4603.45,6038.68,116.84,0.00006,0.0068,128.75,0,60.011,0.007,0.9799,5.042017,1.392246,6037,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.666668,59.487574,59,106.300003,69,0,0,11.39,0.021,0.03,0,0,8.33517,61.928463,0,614.395799,73.647483,7.005998,151.839401,0,0,0,0,106.800003,95.966667,90.366669,89.800003,89.5,89.566666,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.338,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.099998,11.39,29.312,0.98964,0.984652,1.005066,0,0,32.202571,0,34412.59446
7/16/2024,43:48.9,4606.45,6041.68,116.83,0.00006,0.0068,128.75,0,60.013,0.007,0.9809,5.035294,1.397329,6040,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.694445,59.500444,59,106.300003,69,0,0,11.4,0.022,0.031,0,0,8.334831,61.985336,0,614.395799,73.647483,7.00583,151.839233,0,0,0,0,106.800003,96,90.400002,89.800003,89.566666,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.300003,11.4,29.312,0.98929,0.984279,1.00509,0,0,32.19116,0,34400.39964
7/16/2024,43:51.9,4609.45,6044.68,116.77,0.000059,0.0068,128.75,0,60.011,0.0069,0.9801,5.558923,1.397277,6043,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.68889,59.513313,59,106.233332,69,0,0,11.38,0.022,0.028,0,0,8.334978,61.976673,0,614.395799,73.647483,7.006315,151.838974,0,0,0,0,106.833336,96,90.400002,89.800003,89.533333,89.566666,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.338,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.38,29.312,0.989429,0.984466,1.005041,0,0,32.195683,0,34405.23389
7/16/2024,43:54.9,4612.45,6047.68,116.75,0.000059,0.0068,128.75,0,60.014,0.0069,0.9823,4.306914,1.391178,6046,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.68889,59.526183,59,106.199997,69,0,0,11.39,0.027,0.026,0,0,8.335264,61.955929,0,614.395799,73.647483,7.005756,151.83873,0,0,0,0,106.800003,96,90.400002,89.800003,89.533333,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.311,0.98942,0.984466,1.005032,0,0,32.195403,0,34404.93433
7/16/2024,43:57.9,4615.45,6050.68,116.7,0.000059,0.0068,128.75,0,60.011,0.0069,0.9818,4.392917,1.394944,6049,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.683334,59.538757,59,106.199997,69,0,0,11.39,0.03,0.026,-0.001,0,8.335178,61.978455,0,614.395799,73.647483,7.006392,151.838516,0,0,0,0,106.800003,96,90.366669,89.800003,89.533333,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.311,0.98942,0.984466,1.005032,0,0,32.195403,0,34404.93433
7/16/2024,44:00.9,4618.45,6053.68,116.76,0.00006,0.0068,128.75,0,60.01,0.007,0.9789,6.001675,1.39791,6052,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.672223,59.549851,59,106.166664,69,0,0,11.41,0.031,0.022,0,0,8.33498,62.015171,0,614.395799,73.647483,7.006042,151.838303,0,0,0,0,106.800003,96,90.366669,89.800003,89.5,89.566666,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.41,29.311,0.989468,0.984466,1.005082,0,0,32.196978,0,34406.61731
7/16/2024,44:03.9,4621.45,6056.68,116.77,0.000059,0.0068,128.75,0,60.011,0.0069,0.9803,4.434343,1.394622,6055,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.683334,59.560502,59,106.099998,69,0,0,11.4,0.034,0.019,0,0,8.334839,62.04546,0,614.395799,73.647483,7.006331,151.838028,0,0,0,0,106.800003,96,90.400002,89.800003,89.5,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.099998,11.4,29.312,0.989665,0.984652,1.00509,0,0,32.203359,0,34413.43607
7/16/2024,44:06.9,4624.45,6059.68,116.77,0.000059,0.0068,128.75,0,60.009,0.0069,0.9816,5.144781,1.390426,6058,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.683334,59.570265,59,106.099998,69,0,0,11.39,0.038,0.019,0,0,8.334548,62.096088,0,614.395799,73.647483,7.006644,151.837845,0,0,0,0,106.800003,96,90.400002,89.800003,89.5,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.34,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.312,0.989453,0.984466,1.005066,0,0,32.196471,0,34406.07542
7/16/2024,44:09.9,4627.45,6062.69,116.78,0.000059,0.0068,128.75,0,60.013,0.0069,0.982,3.824621,1.392362,6061,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.677779,59.579437,59.006122,106.033333,69,0,0,11.4,0.041,0.016,0,0,8.334587,62.101212,0,614.395799,73.647483,7.007292,151.837631,0,0,0,0,106.800003,96,90.366669,89.800003,89.5,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.099998,11.4,29.312,0.989665,0.984652,1.00509,0,0,32.203359,0,34413.43607
7/16/2024,44:12.9,4630.45,6065.69,116.79,0.000059,0.0068,128.75,0,60.016,0.0069,0.9812,3.757167,1.397551,6064,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.683334,59.588312,59.02653,106,69,0,0,11.4,0.042,0.011,0,0,8.334543,62.119518,0,614.395799,73.647483,7.007112,151.837357,0,0,0,0,106.800003,96,90.400002,89.800003,89.533333,89.566666,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.338,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.4,29.312,0.989477,0.984466,1.00509,0,0,32.197258,0,34406.91687
7/16/2024,44:15.9,4633.45,6068.69,116.76,0.000059,0.0068,128.75,0,60.015,0.0069,0.9808,6.149832,1.397396,6067,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.694445,59.597188,59.059183,106,69,0,0,11.4,0.045,0.009,0,0,8.334663,62.113659,0,614.395799,73.647483,7.007372,151.837112,0,0,0,0,106.800003,96,90.400002,89.800003,89.566666,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.34,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.4,29.312,0.989477,0.984466,1.00509,0,0,32.197258,0,34406.91687
7/16/2024,44:18.9,4636.45,6071.69,116.73,0.000059,0.0068,128.75,0,60.016,0.0069,0.9812,3.477234,1.391073,6070,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.672223,59.606064,59.081631,106,69,0,0,11.39,0.047,0.008,0,0,8.334829,62.106892,0,614.395799,73.647483,7.007528,151.836914,0,0,0,0,106.800003,96,90.400002,89.800003,89.5,89.533333,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.338,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.312,0.989453,0.984466,1.005066,0,0,32.196471,0,34406.07542
7/16/2024,44:21.9,4639.45,6074.69,116.73,0.000059,0.0068,128.75,0,60.013,0.0069,0.9814,4.882155,1.394586,6073,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.68889,59.615531,59.093876,106,69,0,0,11.41,0.044,0.007,0,0,8.334552,62.153042,0,614.395799,73.647483,7.007783,151.836655,0,0,0,0,106.800003,96,90.400002,89.800003,89.533333,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.339,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.41,29.312,0.989501,0.984466,1.005115,0,0,32.198046,0,34407.7584
7/16/2024,44:24.9,4642.45,6077.69,116.75,0.000059,0.0068,128.75,0,60.014,0.0069,0.9792,6.530303,1.397002,6076,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.683334,59.626626,59.099998,106,69,0,0,11.39,0.044,0.006,0,0,8.334498,62.17025,0,614.395799,73.647483,7.008758,151.836502,0,0,0,0,106.800003,96,90.400002,89.800003,89.5,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.338,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.39,29.311,0.98942,0.984466,1.005032,0,0,32.195403,0,34404.93433
7/16/2024,44:27.9,4645.45,6080.69,116.68,0.00006,0.0068,128.75,0,60.014,0.0069,0.9801,5.927731,1.390898,6079,15.175,0,0,4,Test Complete.... Waiting for Delay Cutout....,93.694445,59.639496,59.099998,106,69,0,0,11.41,0.042,0.005,0,0,8.334991,62.118874,0,614.395799,73.647483,7.007488,151.836288,0,0,0,0,106.800003,96,90.400002,89.800003,89.566666,89.599998,0,0,0,0,0,1068.629,1050.043,1386.263,0.594,92.355,6.894,0.378,0.039,0,0.319,0,0.009,0.005,0.001,0,30.2,0.86,29.34,70.07,0,0,100.602,NatG-1,0,107506.1929,,0,921.42,0,32.539671,68.199997,11.41,29.311,0.989468,0.984466,1.005082,0,0,32.196978,0,34406.61731
